time,actual,predict,diff
285,29.392,30.37942857,0.987428571
286,23.49,27.61057143,4.120571429
287,48.538,25.11414286,-23.42385714
288,21.696,26.00114286,4.305142857
289,1.977,25.57428571,23.59728571
290,31.961,23.10028571,-8.860714286
291,19.44,25.332,5.892
292,40.805,25.21342857,-15.59157143
293,33.271,26.84385714,-6.427142857
294,36.241,28.24114286,-7.999857143
295,7.746,26.48442857,18.73842857
296,51.385,24.49157143,-26.89342857
297,19.353,31.54985714,12.19685714
298,31.692,29.74871429,-1.943285714
299,9.035,31.499,22.464
300,34.069,26.96042857,-7.108571429
301,42.272,27.07442857,-15.19757143
302,38.766,27.936,-10.83
303,16.256,32.36742857,16.11142857
304,35.98,27.349,-8.631
305,25.81,29.72428571,3.914285714
306,35.244,28.884,-6.36
307,37.085,32.62814286,-4.456857143
308,62.112,33.059,-29.053
309,42.231,35.89328571,-6.337714286
310,15.526,36.38828571,20.86228571
311,25.814,36.284,10.47
312,37.419,34.83171429,-2.587285714
313,49.273,36.49014286,-12.78285714
314,55.42,38.49428571,-16.92571429
315,22.437,41.11357143,18.67657143
316,39.003,35.44571429,-3.557285714
317,43.501,34.98457143,-8.516428571
318,7.168,38.981,31.813
319,39.722,36.31728571,-3.404714286
320,29.323,36.64628571,7.323285714
321,33.929,33.79628571,-0.132714286
322,53.966,30.72614286,-23.23985714
323,19.705,35.23028571,15.52528571
324,22.421,32.47342857,10.05242857
325,31.807,29.462,-2.345
326,25.427,32.98185714,7.554857143
327,5.216,30.93971429,25.72371429
328,2.857,27.49585714,24.63885714
329,36.376,23.057,-13.319
330,24.116,20.54414286,-3.571857143
331,50.702,21.17428571,-29.52771429
332,53.963,25.21442857,-28.74857143
333,14.842,28.37957143,13.53757143
334,9.99,26.86742857,16.87742857
335,37.576,27.54942857,-10.02657143
336,34.193,32.50928571,-1.683714286
337,46.111,32.19742857,-13.91357143
338,27.867,35.33957143,7.472571429
339,33.755,32.07742857,-1.677571429
340,10.054,29.19057143,19.13657143
341,21.585,28.50657143,6.921571429
342,30.879,30.163,-0.716
343,36.867,29.20628571,-7.660714286
344,20.475,29.58828571,9.113285714
345,26.28,25.926,-0.354
346,79.662,25.69928571,-53.96271429
347,30.46,32.25742857,1.797428571
348,17.581,35.17257143,17.59157143
349,58.708,34.60057143,-24.10742857
350,40.164,38.57614286,-1.587857143
351,32.662,39.04714286,6.385142857
352,45.57,40.78814286,-4.781857143
353,36.484,43.54385714,7.059857143
354,11.866,37.37557143,25.50957143
355,0.819,34.71928571,33.90028571
356,28.103,32.32471429,4.221714286
357,28.497,27.95257143,-0.544428571
358,46.301,26.28585714,-20.01514286
359,18.432,28.23428571,9.802285714
360,41.797,24.35742857,-17.43957143
361,40.077,25.11642857,-14.96057143
362,24.951,29.14657143,4.195571429
363,35.075,32.594,-2.481
364,29.928,33.59,3.662
365,40.071,33.79442857,-6.276571429
366,53.112,32.90442857,-20.20757143
367,31.224,37.85871429,6.634714286
368,28.165,36.34828571,8.183285714
369,20.741,34.64657143,13.90557143
370,15.732,34.04514286,18.31314286
371,46.791,31.28185714,-15.50914286
372,33.884,33.69085714,-0.193142857
373,47.711,32.807,-14.904
374,49.614,32.03542857,-17.57857143
375,46.151,34.66257143,-11.48842857
376,23.02,37.232,14.212
377,38.363,37.55757143,-0.805428571
378,36.615,40.79057143,4.175571429
379,40.634,39.33685714,-1.297142857
380,26.624,40.30114286,13.67714286
381,36.595,37.28871429,0.693714286
382,65.257,35.42885714,-29.82814286
383,14.025,38.15828571,24.13328571
384,38.866,36.87328571,-1.992714286
385,50.532,36.94514286,-13.58685714
386,65.092,38.93328571,-26.15871429
387,32.929,42.42728571,9.498285714
388,44.273,43.328,-0.945
389,22.341,44.42485714,22.08385714
390,22.039,38.294,16.255
