time,actual,predict,diff
229,24.874,34.144518,9.270518
230,34.465,40.27711769,5.81211769
231,33.301,35.90345434,2.60245434
232,28.034,34.75664225,6.72264225
233,37.359,32.86035829,-4.49864171
234,45.066,25.80645872,-19.25954128
235,14.719,23.40790738,8.68890738
236,44.708,30.13866384,-14.56933616
237,22.454,41.60601424,19.15201424
238,46.82,38.82386608,-7.99613392
239,37.096,34.28418108,-2.81181892
240,40.756,34.09460772,-6.66139228
241,49.201,30.89954006,-18.30145994
242,35.091,27.62179966,-7.46920034
243,47.419,31.44788876,-15.97111124
244,21.547,37.84333903,16.29633903
245,41.961,40.11703606,-1.84396394
246,54.301,38.96540434,-15.33559566
247,41.538,36.67661944,-4.86138056
248,31.271,37.60323427,6.33223427
249,16.956,38.20509027,21.24909027
250,59.393,33.86760558,-25.52539442
251,58.522,36.96791605,-21.55408395
252,47.922,39.3386189,-8.5833811
253,48.151,42.46101081,-5.68998919
254,33.862,44.07597157,10.21397157
255,23.166,38.86108651,15.69508651
256,6.964,29.51659763,22.55259763
257,3.003,30.01094368,27.00794368
258,58.057,25.84258038,-32.21441962
259,23.341,36.50862826,13.16762826
260,36.621,35.70549577,-0.91550423
261,53.366,34.56077507,-18.80522493
262,10.513,41.47982725,30.96682725
263,30.009,38.63924994,8.63024994
264,76.303,25.24365704,-51.05934296
265,24.847,42.56866228,17.72166228
266,30.091,59.64628025,29.55528025
267,52.659,46.63825662,-6.02074338
268,35.397,43.26702093,7.87002093
269,14.612,43.85099792,29.23899792
270,19.049,21.79352254,2.74452254
271,28.055,28.98433139,0.92933139
272,33.051,41.10752472,8.05652472
273,36.138,30.39651592,-5.74148408
274,9.885,32.96452673,23.07952673
275,32.468,25.03481303,-7.43318697
276,18.105,25.48919666,7.38419666
277,34.29,21.22523686,-13.06476314
278,48.774,23.61469341,-25.15930659
279,40.965,44.28542491,3.32042491
280,42.329,37.08396059,-5.24503941
281,24.684,30.69664393,6.01264393
282,19.295,30.2531477,10.9581477
283,16.339,26.5494579,10.2104579
284,20.27,28.14257111,7.87257111
285,29.392,31.00455371,1.61255371
286,23.49,32.17155635,8.68155635
287,48.538,31.09669863,-17.44130137
288,21.696,28.97442089,7.27842089
289,1.977,24.99958375,23.02258375
290,31.961,20.67083217,-11.29016783
291,19.44,20.84531176,1.40531176
292,40.805,29.47517084,-11.32982916
293,33.271,31.84838179,-1.42261821
294,36.241,31.4265503,-4.8144497
295,7.746,27.25418506,19.50818506
296,51.385,23.39989563,-27.98510437
297,19.353,27.0550432,7.7020432
298,31.692,35.10256262,3.41056262
299,9.035,34.48886197,25.45386197
300,34.069,32.08214752,-1.98685248
301,42.272,29.65168874,-12.62031126
302,38.766,29.30979193,-9.45620807
303,16.256,36.44074462,20.18474462
304,35.98,34.90333035,-1.07666965
305,25.81,25.76175333,-0.04824667
306,35.244,25.63937958,-9.60462042
307,37.085,41.42138631,4.33638631
308,62.112,39.46224276,-22.64975724
309,42.231,23.7262741,-18.5047259
310,15.526,23.30238857,7.77638857
311,25.814,28.30788908,2.49388908
312,37.419,28.41056368,-9.00843632
313,49.273,33.23773991,-16.03526009
314,55.42,32.61162262,-22.80837738
315,22.437,36.55438721,14.11738721
316,39.003,32.03293699,-6.97006301
317,43.501,34.81348713,-8.68751287
318,7.168,35.36567266,28.19767266
319,39.722,35.66130536,-4.06069464
320,29.323,39.84543074,10.52243074
321,33.929,36.30071594,2.37171594
322,53.966,34.79009267,-19.17590733
323,19.705,36.85119534,17.14619534
324,22.421,33.74924164,11.32824164
325,31.807,31.19627742,-0.61072258
326,25.427,35.73207449,10.30507449
327,5.216,41.06480457,35.84880457
328,2.857,34.89958,32.04258
329,36.376,17.96504721,-18.41095279
330,24.116,20.93313829,-3.18286171
331,50.702,20.3950539,-30.3069461
332,53.963,30.0033054,-23.9596946
333,14.842,38.44883138,23.60683138
334,9.99,33.87975686,23.88975686
335,37.576,28.05984726,-9.51615274
336,34.193,36.06341411,1.87041411
337,46.111,38.22918055,-7.88181945
338,27.867,26.27018284,-1.59681716
339,33.755,31.47050484,-2.28449516
340,10.054,34.82018586,24.76618586
341,21.585,27.09584297,5.51084297
342,30.879,35.09510124,4.21610124
343,36.867,43.88710975,7.02010975
344,20.475,35.34136617,14.86636617
345,26.28,34.86208046,8.58208046
346,79.662,28.35343182,-51.30856818
347,30.46,20.92770146,-9.53229854
348,17.581,22.93169782,5.35069782
349,58.708,33.68323711,-25.02476289
350,40.164,39.62224578,-0.54175422
351,32.662,39.05288492,6.39088492
352,45.57,31.54643561,-14.02356439
353,36.484,33.09510485,-3.38889515
354,11.866,31.50952771,19.64352771
355,0.819,30.21852579,29.39952579
356,28.103,29.11924561,1.01624561
357,28.497,29.03656304,0.53956304
358,46.301,23.11152972,-23.18947028
359,18.432,26.50416872,8.07216872
360,41.797,35.22908769,-6.56791231
361,40.077,26.18131849,-13.89568151
362,24.951,31.95267996,7.00167996
363,35.075,48.37549677,13.30049677
364,29.928,44.91142623,14.98342623
365,40.071,33.55072878,-6.52027122
366,53.112,36.08816483,-17.02383517
367,31.224,42.20590073,10.98190073
368,28.165,28.65755194,0.49255194
369,20.741,29.21020135,8.46920135
370,15.732,40.2512859,24.5192859
371,46.791,38.7253664,-8.0656336
372,33.884,35.36839697,1.48439697
373,47.711,31.87538507,-15.83561493
374,49.614,28.59160638,-21.02239362
375,46.151,27.87786109,-18.27313891
376,23.02,26.15539431,3.13539431
377,38.363,23.15517566,-15.20782434
378,36.615,35.20926275,-1.40573725
379,40.634,40.95447597,0.32047597
380,26.624,38.22485625,11.60085625
381,36.595,41.32274511,4.72774511
382,65.257,37.02880611,-28.22819389
383,14.025,30.07921061,16.05421061
384,38.866,32.8474247,-6.0185753
385,50.532,40.87606856,-9.65593144
386,65.092,42.00340558,-23.08859442
387,32.929,40.68808339,7.75908339
388,44.273,36.17857807,-8.09442193
389,22.341,36.04941124,13.70841124
390,22.039,30.46184233,8.42284233
391,44.043,30.32775956,-13.71524044
392,43.803,40.11309701,-3.68990299
393,20.096,39.01920648,18.92320648
394,31.617,38.30754472,6.69054472
395,35.76,36.27973916,0.51973916
396,21.105,31.77676353,10.67176353
397,33.256,32.47872117,-0.77727883
398,37.209,38.61852475,1.40952475
399,41.459,42.03426928,0.57526928
400,35.388,38.66522719,3.27722719
401,38.295,34.29336825,-4.00163175
402,12.036,36.80735874,24.77135874
403,28.139,32.70635033,4.56735033
404,32.697,28.22258441,-4.47441559
405,37.765,30.73626827,-7.02873173
406,31.527,37.66644766,6.13944766
407,43.354,37.86279838,-5.49120162
408,61.277,32.09334942,-29.18365058
409,43.843,28.76633952,-15.07666048
410,41.204,33.04631496,-8.15768504
411,28.336,37.71292209,9.37692209
412,57.517,41.12282488,-16.39417512
413,20.601,39.2114216,18.6104216
414,23.728,37.05400892,13.32600892
415,6.799,39.00388274,32.20488274
416,17.977,32.69980688,14.72280688
417,12.798,29.37785051,16.57985051
418,30.671,33.16730493,2.49630493
419,52.395,34.08084072,-18.31415928
420,23.997,35.16122371,11.16422371
421,56.705,34.43368391,-22.27131609
422,57.108,30.87524143,-26.23275857
423,33.21,30.491965,-2.718035
424,17.197,32.26521674,15.06821674
425,34.65,35.87404517,1.22404517
426,37.901,30.95379626,-6.94720374
427,32.229,30.69921099,-1.52978901
428,51.234,32.13727055,-19.09672945
429,24.651,35.47137426,10.82037426
430,20.541,37.90845119,17.36745119
431,12.248,34.23245066,21.98445066
432,48.494,29.70694739,-18.78705261
433,46.85,36.24552216,-10.60447784
434,21.656,39.63733365,17.98133365
435,12.819,33.46267818,20.64367818
436,8.282,31.9428009,23.6608009
437,27.345,25.14233673,-2.20266327
438,14.081,18.92549772,4.84449772
439,26.77,29.1229763,2.3529763
440,21.669,36.4160057,14.7470057
441,22.084,32.40237959,10.31837959
442,21.509,29.28194541,7.77294541
443,14.035,28.30026849,14.26526849
444,34.799,23.82879538,-10.97020462
445,30.414,22.77186385,-7.64213615
446,35.504,26.20365743,-9.30034257
447,8.158,31.91762562,23.75962562
448,52.55,30.34278846,-22.20721154
449,47.048,25.42182407,-21.62617593
450,20.173,31.93932181,11.76632181
451,13.037,33.90752673,20.87052673
452,37.148,29.76484583,-7.38315417
453,53.849,28.65797454,-25.19102546
454,37.261,25.27829075,-11.98270925
455,46.834,33.51756533,-13.31643467
456,28.391,30.98868746,2.59768746
457,33.585,23.79347371,-9.79152629
458,38.639,23.73985043,-14.89914957
459,49.296,40.24938321,-9.04661679
460,33.094,40.07124959,6.97724959
461,31.292,35.12321705,3.83121705
462,14.65,32.86489881,18.21489881
463,36.444,30.55352337,-5.89047663
464,46.988,32.65537077,-14.33262923
465,43.28,37.71203364,-5.56796636
466,16.122,42.43129894,26.30929894
467,62.174,41.13336045,-21.04063955
468,53.94,30.50403373,-23.43596627
469,41.054,36.1589654,-4.8950346
470,18.789,39.14087655,20.35187655
471,39.652,36.15241606,-3.49958394
472,42.638,30.46247918,-12.17552082
473,43.143,32.16099523,-10.98200477
474,39.058,39.76240419,0.70440419
475,32.015,39.84572951,7.83072951
476,32.315,38.31795842,6.00295842
477,37.251,33.33160473,-3.91939527
478,23.226,41.56716238,18.34116238
479,15.779,42.36169738,26.58269738
480,41.038,39.01624237,-2.02175763
481,41.158,37.58936506,-3.56863494
482,23.684,39.54289488,15.85889488
483,37.152,38.28549079,1.13349079
484,47.296,35.91769701,-11.37830299
485,44.949,33.63485606,-11.31414394
486,30.062,32.70583534,2.64383534
487,31.441,37.74296811,6.30196811
488,40.165,40.99267133,0.82767133
489,45.419,34.73895979,-10.68004021
490,62.01,32.60675975,-29.40324025
491,45.915,35.45603873,-10.45896127
492,33.595,38.19210951,4.59710951
493,21.282,35.57012161,14.28812161
494,25.301,32.42113526,7.12013526
495,26.888,36.75612365,9.86812365
496,39.772,39.06759147,-0.70440853
497,21.693,36.56988393,14.87688393
498,28.118,36.55078625,8.43278625
499,22.187,36.46003493,14.27303493
500,38.961,27.6018037,-11.3591963
501,12.074,31.40518237,19.33118237
502,36.4,35.82223613,-0.57776387
503,59.404,37.03258398,-22.37141602
504,42.028,37.04247876,-4.98552124
